Product id,trim  and clean product_id,clean product_id,category,clean(trim(discounted_price)),"SUBSTITUTE(SUBSTITUTE(F2, ""?"", """"), "","", """")
",Convert Text to Numbers in Excel (Browser Version),cleantrim(),"SUBSTITUTE(SUBSTITUTE(F2, ""?"", """"), "","", """")",Convert Text to Numbers in Excel (Browser Version),discount_percentage,rating,rating_count,"user_id (LEFT(, FIND("","", A2)-1) use this if id has too long strings)",cleantrimuserid,product_link
B07JW9H4J56,B07JW9H4J56,B07JW9H4J56,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",₹230, 230 ,$230.00,₹499,499,$499.00,54%,3.7,"2,960",AF6SKHWKK53BMAI6UVJA5FJMLK3A,AF6SKHWKK53BMAI6UVJA5FJMLK3A,https://www.amazon.in/TATASKY-Universal-Remote/dp/B01N90RZ4M/ref=sr_1_60?qid=1672909126&s=electronics&sr=1-60
B07JW9H4J57,B07JW9H4J57,B07JW9H4J57,Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,₹649, 649 ,$649.00,"₹1,399",1399,"$1,399.00",54%,4.2,"1,79,691",AFXQSBDW6232K22UMJWF5PMYX5RQ,AFXQSBDW6232K22UMJWF5PMYX5RQ,https://www.amazon.in/TP-Link-TL-WN823N-300Mbps-Wireless-N-Adapter/dp/B0088TKTY2/ref=sr_1_61?qid=1672909126&s=electronics&sr=1-61
B07JW9H4J58,B07JW9H4J58,B07JW9H4J58,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","₹15,999", 15999 ,"$15,999.00","₹21,999",21999,"$21,999.00",27%,4.2,"34,899",AGZU6C2XL3X2B4NEWLQJDSJ75QGA,AGZU6C2XL3X2B4NEWLQJDSJ75QGA,https://www.amazon.in/OnePlus-inches-Ready-Smart-Android/dp/B09Q5SWVBJ/ref=sr_1_63?qid=1672909126&s=electronics&sr=1-63
B07JW9H4J59,B07JW9H4J59,B07JW9H4J59,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹348, 348 ,$348.00,"₹1,499",1499,"$1,499.00",77%,4.2,656,AHVZCQP5SYIVGZJK4LRP55ZXWETA,AHVZCQP5SYIVGZJK4LRP55ZXWETA,https://www.amazon.in/WeCool-Unbreakable-Charging-Purpose-iPhone/dp/B0B4DT8MKT/ref=sr_1_64?qid=1672909126&s=electronics&sr=1-64
B07JW9H4J60,B07JW9H4J60,B07JW9H4J60,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹154, 154 ,$154.00,₹349,349,$349.00,56%,4.3,"7,064",AEOIHOJD3O5MYSVWZOBDUJGYWZGQ,AEOIHOJD3O5MYSVWZOBDUJGYWZGQ,https://www.amazon.in/Portronics-Konnect-POR-1079-Charging-Micro/dp/B08CDKQ8T6/ref=sr_1_65?qid=1672909126&s=electronics&sr=1-65
B07JW9H4J61,B07JW9H4J61,B07JW9H4J61,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",₹179, 179 ,$179.00,₹799,799,$799.00,78%,3.7,"2,201",AGE6O2NLNA3NUGORPU4SDK2S23QQ,AGE6O2NLNA3NUGORPU4SDK2S23QQ,https://www.amazon.in/Airtel-Digital-Remote-Compatible-Recording/dp/B07B275VN9/ref=sr_1_66_mod_primary_new?qid=1672909126&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-66
B07JW9H4J62,B07JW9H4J62,B07JW9H4J62,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","₹32,990", 32990 ,"$32,990.00","₹47,900",47900,"$47,900.00",31%,4.3,"7,109",AEGZSNGSJJAEMJ3RRNVZTKUILOHA,AEGZSNGSJJAEMJ3RRNVZTKUILOHA,https://www.amazon.in/Samsung-inches-Crystal-Ultra-UA43AUE65AKXXL/dp/B0B15CPR37/ref=sr_1_67?qid=1672909126&s=electronics&sr=1-67
B07JW9H4J63,B07JW9H4J63,B07JW9H4J63,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹139, 139 ,$139.00,₹999,999,$999.00,86%,4,"1,313",AFJVYK4FXVGRSTSLGVUE5JGB2NVA,AFJVYK4FXVGRSTSLGVUE5JGB2NVA,https://www.amazon.in/Lapster-Type-Cable-computer-laptop/dp/B0994GFWBH/ref=sr_1_68?qid=1672909126&s=electronics&sr=1-68
B07JW9H4J64,B07JW9H4J64,B07JW9H4J64,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹329, 329 ,$329.00,₹845,845,$845.00,61%,4.2,"29,746",AHH2TIJJ2IGD5H3DJO3FROUHRRSQ,AHH2TIJJ2IGD5H3DJO3FROUHRRSQ,https://www.amazon.in/AmazonBasics-USB-Type-C-2-0-Cable/dp/B01GGKZ0V6/ref=sr_1_69?qid=1672909126&s=electronics&sr=1-69
B07JW9H4J65,B07JW9H4J65,B07JW9H4J65,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","₹13,999", 13999 ,"$13,999.00","₹24,999",24999,"$24,999.00",44%,4.2,"45,238",AGU76WKSU62DUNTPCMTC4FCUNRTQ,AGU76WKSU62DUNTPCMTC4FCUNRTQ,https://www.amazon.in/Redmi-inches-Ready-L32M6-RA-Android/dp/B09F9YQQ7B/ref=sr_1_72?qid=1672909126&s=electronics&sr=1-72
B07JW9H4J66,B07JW9H4J66,B07JW9H4J66,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",₹309, 309 ,$309.00,"₹1,400",1400,"$1,400.00",78%,4.4,"4,26,973",AFRONQAZPYZARLWLDQM2VXS7ZTIQ,AFRONQAZPYZARLWLDQM2VXS7ZTIQ,https://www.amazon.in/AmazonBasics-High-Speed-Cable-2-Pack-Black/dp/B014I8SX4Y/ref=sr_1_73?qid=1672909128&s=electronics&sr=1-73
B07JW9H4J67,B07JW9H4J67,B07JW9H4J67,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹263, 263 ,$263.00,₹699,699,$699.00,62%,4.1,450,AEBHZQJ4R2TZ57GOCSTMIP53F4JQ,AEBHZQJ4R2TZ57GOCSTMIP53F4JQ,https://www.amazon.in/Portronics-Konnect-Charge-Charging-Resistant/dp/B09Q8HMKZX/ref=sr_1_74?qid=1672909128&s=electronics&sr=1-74
B07JW9H4J68,B07JW9H4J68,B07JW9H4J68,"Electronics|HomeTheater,TV&Video|Televisions|StandardTelevisions","₹7,999", 7999 ,"$7,999.00","₹14,990",14990,"$14,990.00",47%,4.3,457,AEC5PUIW4OSIDDQED7WLXG2S7TOQ,AEC5PUIW4OSIDDQED7WLXG2S7TOQ,https://www.amazon.in/Acer-inches-Ready-AR32NSV53HD-Black/dp/B0B9XN9S3W/ref=sr_1_75?qid=1672909128&s=electronics&sr=1-75
B07JW9H4J69,B07JW9H4J69,B07JW9H4J69,"Electronics|HomeTheater,TV&Video|Accessories|TVMounts,Stands&Turntables|TVWall&CeilingMounts","₹1,599", 1599 ,"$1,599.00","₹2,999",2999,"$2,999.00",47%,4.2,"2,727",AFZBEV4BOWGRSEH2PK7D65ZW66PA,AFZBEV4BOWGRSEH2PK7D65ZW66PA,https://www.amazon.in/Model-P4-Swivel-32-55-inch-Motion-Cantilever/dp/B07966M8XH/ref=sr_1_76?qid=1672909128&s=electronics&sr=1-76
B07JW9H4J70,B07JW9H4J70,B07JW9H4J70,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹219, 219 ,$219.00,₹700,700,$700.00,69%,4.3,"20,053",AHDJJLKORMH72SSEBWOVAKE66EHA,AHDJJLKORMH72SSEBWOVAKE66EHA,https://www.amazon.in/AmazonBasics-Type-C-USB-Male-Cable/dp/B01GGKYKQM/ref=sr_1_77?qid=1672909128&s=electronics&sr=1-77
B07JW9H4J71,B07JW9H4J71,B07JW9H4J71,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹349, 349 ,$349.00,₹899,899,$899.00,61%,4.5,149,AEXK37TSBFHSP2TYE63YPKETWQ7Q,AEXK37TSBFHSP2TYE63YPKETWQ7Q,https://www.amazon.in/oraimo-Charging-Syncing-Indicator-Compatible/dp/B0B86CDHL1/ref=sr_1_79?qid=1672909128&s=electronics&sr=1-79
B07JW9H4J72,B07JW9H4J72,B07JW9H4J72,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹349, 349 ,$349.00,₹599,599,$599.00,42%,4.1,210,AHFENRYJG4LPXDTUGEMG335VICSQ,AHFENRYJG4LPXDTUGEMG335VICSQ,https://www.amazon.in/CEDO-OnePlus-Charging-Compatible-Devices/dp/B0B5ZF3NRK/ref=sr_1_80?qid=1672909128&s=electronics&sr=1-80
B07JW9H4J73,B07JW9H4J73,B07JW9H4J73,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","₹26,999", 26999 ,"$26,999.00","₹42,999",42999,"$42,999.00",37%,4.2,"45,238",AGMJ6TDLOVZIR5ZU65TLJFSLG2BQ,AGMJ6TDLOVZIR5ZU65TLJFSLG2BQ,https://www.amazon.in/Redmi-inches-Ultra-Android-L43R7-7AIN/dp/B09RFC46VP/ref=sr_1_81?qid=1672909128&s=electronics&sr=1-81
B07JW9H4J74,B07JW9H4J74,B07JW9H4J74,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹115, 115 ,$115.00,₹499,499,$499.00,77%,4,"7,732",AEC4ANXPPWN4RV5YG4JXEVPUXTHA,AEC4ANXPPWN4RV5YG4JXEVPUXTHA,https://www.amazon.in/Pinnaclz-Original-Micro-USB-Charging/dp/B08R69VDHT/ref=sr_1_82?qid=1672909128&s=electronics&sr=1-82
B07JW9H4J75,B07JW9H4J75,B07JW9H4J75,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹399, 399 ,$399.00,₹999,999,$999.00,60%,4.1,"1,780",AGACKHUULXIV2SLNKKA6GWQOP7JQ,AGACKHUULXIV2SLNKKA6GWQOP7JQ,https://www.amazon.in/boAt-A750-Tangle-free-Transmission-Rebellious/dp/B09RWZRCP1/ref=sr_1_83?qid=1672909128&s=electronics&sr=1-83
B07JW9H4J76,B07JW9H4J76,B07JW9H4J76,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹199, 199 ,$199.00,₹499,499,$499.00,60%,4.1,602,AFOYOG3YKIOLPTLR3RZNRGUHHEAQ,AFOYOG3YKIOLPTLR3RZNRGUHHEAQ,https://www.amazon.in/Ambrane-ABDC-10-Charging-Transmission-Compatible/dp/B09CMP1SC8/ref=sr_1_84?qid=1672909128&s=electronics&sr=1-84
B07JW9H4J77,B07JW9H4J77,B07JW9H4J77,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹179, 179 ,$179.00,₹399,399,$399.00,55%,4,"1,423",AGDR4WFX53YFXTBXAHC65MMBDERA,AGDR4WFX53YFXTBXAHC65MMBDERA,https://www.amazon.in/Ambrane-Charging-Neckband-Wireless-ACT/dp/B09YLXYP7Y/ref=sr_1_85?qid=1672909128&s=electronics&sr=1-85
B07JW9H4J78,B07JW9H4J78,B07JW9H4J78,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","₹10,901", 10901 ,"$10,901.00","₹30,990",30990,"$30,990.00",65%,4.1,398,AH5JH2QLZDYXTHIDXBBLTDHQUALA,AH5JH2QLZDYXTHIDXBBLTDHQUALA,https://www.amazon.in/TCL-inches-Certified-Android-32S5205/dp/B09ZPM4C2C/ref=sr_1_86?qid=1672909128&s=electronics&sr=1-86
B07JW9H4J79,B07JW9H4J79,B07JW9H4J79,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹209, 209 ,$209.00,₹499,499,$499.00,58%,3.9,536,AHQC27SWWMUOTO3W7NGIG7KPX2AQ,AHQC27SWWMUOTO3W7NGIG7KPX2AQ,https://www.amazon.in/SWAPKART-Charging-Compatible-iPhone-Devices/dp/B0B2DJDCPX/ref=sr_1_87?qid=1672909128&s=electronics&sr=1-87
B07JW9H4J80,B07JW9H4J80,B07JW9H4J80,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls","₹1,434", 1434 ,"$1,434.00","₹3,999",3999,"$3,999.00",64%,4,32,AFKENW6K3CFMTD3EGXQCUGK5XWWA,AFKENW6K3CFMTD3EGXQCUGK5XWWA,https://www.amazon.in/Basesailor-2nd-generation-Firestick-Remote/dp/B0BCZCQTJX/ref=sr_1_88?qid=1672909128&s=electronics&sr=1-88
B07JW9H4J81,B07JW9H4J81,B07JW9H4J81,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹399, 399 ,$399.00,"₹1,099",1099,"$1,099.00",64%,4.2,"24,269",AHDC2HUUNEL6GRJRX5TTOVKITONQ,AHDC2HUUNEL6GRJRX5TTOVKITONQ,https://www.amazon.in/Wayona-Braided-Syncing-Charging-iPhone/dp/B07LGT55SJ/ref=sr_1_89?qid=1672909128&s=electronics&sr=1-89
B07JW9H4J82,B07JW9H4J82,B07JW9H4J82,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹139, 139 ,$139.00,₹249,249,$249.00,44%,4,"9,378",AGD3F3J523RVZPEJGZE7WPFJXONA,AGD3F3J523RVZPEJGZE7WPFJXONA,https://www.amazon.in/FLiX-Charging-480Mbps-Devices-XCD-C12/dp/B09NKZXMWJ/ref=sr_1_90?qid=1672909128&s=electronics&sr=1-90
B07JW9H4J83,B07JW9H4J83,B07JW9H4J83,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","₹7,299", 7299 ,"$7,299.00","₹19,125",19125,"$19,125.00",62%,3.4,902,AGHKFSJFKP7E3JJOXV3C6UPGZKQA,AGHKFSJFKP7E3JJOXV3C6UPGZKQA,https://www.amazon.in/Skywall-81-28-inches-Smart-32SWELS-PRO/dp/B08QX1CC14/ref=sr_1_91?qid=1672909128&s=electronics&sr=1-91
B07JW9H4J84,B07JW9H4J84,B07JW9H4J84,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹299, 299 ,$299.00,₹799,799,$799.00,63%,4.4,"28,791",AGKNFVSMZCSEFHPASWFBOIYKRZJA,AGKNFVSMZCSEFHPASWFBOIYKRZJA,https://www.amazon.in/boAt-350-Cable-Carbon-Black/dp/B0974H97TJ/ref=sr_1_92?qid=1672909128&s=electronics&sr=1-92
B07JW9H4J85,B07JW9H4J85,B07JW9H4J85,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹325, 325 ,$325.00,"₹1,299",1299,"$1,299.00",75%,4.2,"10,576",AHL2CPZ63TFC3VB3RUVZVPFC2YZA,AHL2CPZ63TFC3VB3RUVZVPFC2YZA,https://www.amazon.in/Wayona-Cable-Braided-Charger-Smartphones/dp/B07GVGTSLN/ref=sr_1_93?qid=1672909128&s=electronics&sr=1-93
B07JW9H4J86,B07JW9H4J86,B07JW9H4J86,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","₹29,999", 29999 ,"$29,999.00","₹39,999",39999,"$39,999.00",25%,4.2,"7,298",AEIFMHDK4ETHLYWSV6TUFNSJU4MQ,AEIFMHDK4ETHLYWSV6TUFNSJU4MQ,https://www.amazon.in/OnePlus-43-inches-Android-Pro/dp/B09VCHLSJF/ref=sr_1_94?qid=1672909128&s=electronics&sr=1-94
B07JW9H4J87,B07JW9H4J87,B07JW9H4J87,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","₹27,999", 27999 ,"$27,999.00","₹40,990",40990,"$40,990.00",32%,4.3,"4,703",AHY6AK5LXBTGXDDXSU57ISMDW55Q,AHY6AK5LXBTGXDDXSU57ISMDW55Q,https://www.amazon.in/Acer-inches-Ultra-Android-AR50AR2851UDFL/dp/B0B1YZX72F/ref=sr_1_95?qid=1672909128&s=electronics&sr=1-95
B07JW9H4J88,B07JW9H4J88,B07JW9H4J88,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","₹30,990", 30990 ,"$30,990.00","₹52,900",52900,"$52,900.00",41%,4.3,"7,109",AFCMYWUZMOK6KHPFLL4DTRV2KHWA,AFCMYWUZMOK6KHPFLL4DTRV2KHWA,https://www.amazon.in/Samsung-inches-Crystal-Ultra-UA43AUE60AKLXL/dp/B092BJMT8Q/ref=sr_1_96?qid=1672909128&s=electronics&sr=1-96
B07JW9H4J89,B07JW9H4J89,B07JW9H4J89,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹199, 199 ,$199.00,₹999,999,$999.00,80%,4.5,127,AE4KODYP3MGRZS2JI6V7ZWVI5CHA,AE4KODYP3MGRZS2JI6V7ZWVI5CHA,https://www.amazon.in/Lapster-compatible-OnePlus-charging-Compatible/dp/B0BMXMLSMM/ref=sr_1_97?qid=1672909129&s=electronics&sr=1-97
B07JW9H4J90,B07JW9H4J90,B07JW9H4J90,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹649, 649 ,$649.00,"₹1,999",1999,"$1,999.00",68%,4.2,"24,269",AG47CSNDLDSLE7BQWBCUPL4IMBZQ,AG47CSNDLDSLE7BQWBCUPL4IMBZQ,https://www.amazon.in/Wayona-Braided-WN3LG2-Syncing-Charging/dp/B07JH1C41D/ref=sr_1_98?qid=1672909129&s=electronics&sr=1-98
B07JW9H4J91,B07JW9H4J91,B07JW9H4J91,Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,₹269, 269 ,$269.00,₹800,800,$800.00,66%,3.6,"10,134",AGNRJFR7GTAKNDLEQNVGQMRVURVQ,AGNRJFR7GTAKNDLEQNVGQMRVURVQ,https://www.amazon.in/Receiver-300Mbps-802-11b-Wireless-Network/dp/B0141EZMAI/ref=sr_1_99?qid=1672909129&s=electronics&sr=1-99
B07JW9H4J92,B07JW9H4J92,B07JW9H4J92,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","₹24,999", 24999 ,"$24,999.00","₹31,999",31999,"$31,999.00",22%,4.2,"34,899",AFYFQI7B55R5LXO2D3JPD6FBNUCA,AFYFQI7B55R5LXO2D3JPD6FBNUCA,https://www.amazon.in/OnePlus-inches-Smart-Android-Black/dp/B09Q5P2MT3/ref=sr_1_100?qid=1672909129&s=electronics&sr=1-100
B07JW9H4J93,B07JW9H4J93,B07JW9H4J93,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹299, 299 ,$299.00,₹699,699,$699.00,57%,4.2,"94,363",AEZDBVRL3E3S2Q2C7LEY3TTQVVFA,AEZDBVRL3E3S2Q2C7LEY3TTQVVFA,https://www.amazon.in/Deuce-300-Resistant-Transmission-Mercurial/dp/B08HDH26JX/ref=sr_1_101?qid=1672909129&s=electronics&sr=1-101
B07JW9H4J94,B07JW9H4J94,B07JW9H4J94,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹199, 199 ,$199.00,₹999,999,$999.00,80%,4.1,425,AH4LJDHSBLPNJYLQGQ53EQ6DBVZA,AH4LJDHSBLPNJYLQGQ53EQ6DBVZA,https://www.amazon.in/Lapster-Micro-SuperSpeed-hard-cable/dp/B09VT6JKRP/ref=sr_1_102?qid=1672909129&s=electronics&sr=1-102
B07JW9H4J95,B07JW9H4J95,B07JW9H4J95,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","₹18,990", 18990 ,"$18,990.00","₹40,990",40990,"$40,990.00",54%,4.2,"6,659",AE2JTMRKTUOIVIZWS2WDGTMNTU4Q,AE2JTMRKTUOIVIZWS2WDGTMNTU4Q,https://www.amazon.in/TCL-inches-Certified-Android-40S6505/dp/B09T3KB6JZ/ref=sr_1_103?qid=1672909129&s=electronics&sr=1-103
B07JW9H4J96,B07JW9H4J96,B07JW9H4J96,Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,₹290, 290 ,$290.00,₹349,349,$349.00,17%,3.7,"1,977",AHY3QEA3CVS57POB64VVMQSPHHHA,AHY3QEA3CVS57POB64VVMQSPHHHA,https://www.amazon.in/ZEBRONICS-ZEB-USB150WF1-Supports-encryption-Standards/dp/B093QCY6YJ/ref=sr_1_104?qid=1672909129&s=electronics&sr=1-104
B07JW9H4J97,B07JW9H4J97,B07JW9H4J97,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",₹249, 249 ,$249.00,₹799,799,$799.00,69%,3.8,"1,079",AHKTEC7ZVRWNAA66KB3V5REUQG6A,AHKTEC7ZVRWNAA66KB3V5REUQG6A,https://www.amazon.in/LOHAYA-Remote-Compatible-Control-Please/dp/B093ZNQZ2Y/ref=sr_1_108?qid=1672909129&s=electronics&sr=1-108
B07JW9H4J98,B07JW9H4J98,B07JW9H4J98,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹345, 345 ,$345.00,₹999,999,$999.00,65%,3.7,"1,097",AFP334GQV3WBH6XJIX5VITMYOH2A,AFP334GQV3WBH6XJIX5VITMYOH2A,https://www.amazon.in/Gilary-Charging-Braided-Magnetic-Charger/dp/B08LKS3LSP/ref=sr_1_109?qid=1672909129&s=electronics&sr=1-109
B07JW9H4J99,B07JW9H4J99,B07JW9H4J99,Computers&Accessories|NetworkingDevices|NetworkAdapters|WirelessUSBAdapters,"₹1,099", 1099 ,"$1,099.00","₹1,899",1899,"$1,899.00",42%,4.5,"22,420",AGLZUIR2UEQJFHZ6KGUGFYPYINNQ,AGLZUIR2UEQJFHZ6KGUGFYPYINNQ,https://www.amazon.in/TP-Link-TL-UE300-Gigabit-Ethernet-Network/dp/B00V4BGDKU/ref=sr_1_110?qid=1672909129&s=electronics&sr=1-110
B07JW9H4J100,B07JW9H4J100,B07JW9H4J100,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹719, 719 ,$719.00,"₹1,499",1499,"$1,499.00",52%,4.1,"1,045",AFJXTHVSM4WSXPKINO6S6L4OI5CA,AFJXTHVSM4WSXPKINO6S6L4OI5CA,https://www.amazon.in/Wayona-charging-Nylon-Braided-iPhone/dp/B08CHKQ8D4/ref=sr_1_111?qid=1672909129&s=electronics&sr=1-111
B07JW9H4J101,B07JW9H4J101,B07JW9H4J101,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",₹349, 349 ,$349.00,"₹1,499",1499,"$1,499.00",77%,4.3,"4,145",AF3IXM2LI57OSMIOBF55GYWRIYKA,AF3IXM2LI57OSMIOBF55GYWRIYKA,https://www.amazon.in/Dealfreez-Compatible-Silicone-Anti-Lost-D-Black/dp/B09BW334ML/ref=sr_1_112?qid=1672909129&s=electronics&sr=1-112
B07JW9H4J102,B07JW9H4J102,B07JW9H4J102,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹849, 849 ,$849.00,"₹1,809",1809,"$1,809.00",53%,4.3,"6,547",AFQW4AC4GLYGQC4MXQWMGJM2FWRA,AFQW4AC4GLYGQC4MXQWMGJM2FWRA,https://www.amazon.in/AmazonBasics-Nylon-Braided-Lightning-Cable/dp/B082T6GVLJ/ref=sr_1_113?qid=1672909129&s=electronics&sr=1-113
B07JW9H4J103,B07JW9H4J103,B07JW9H4J103,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls",₹299, 299 ,$299.00,₹899,899,$899.00,67%,4,"1,588",AEPML5IRZNUCCZNZDPAXESOPY6OA,AEPML5IRZNUCCZNZDPAXESOPY6OA,https://www.amazon.in/Isoelite-Remote-Compatible-Samsung-Control/dp/B07DL1KC3H/ref=sr_1_114?qid=1672909129&s=electronics&sr=1-114
B07JW9H4J104,B07JW9H4J104,B07JW9H4J104,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","₹21,999", 21999 ,"$21,999.00","₹29,999",29999,"$29,999.00",27%,4.2,"32,840",AFEQNJUAIGTASKXSGSUUOTDMOMDQ,AFEQNJUAIGTASKXSGSUUOTDMOMDQ,https://www.amazon.in/MI-inches-Smart-Android-Bezel-Less/dp/B0B6F98KJJ/ref=sr_1_115?qid=1672909129&s=electronics&sr=1-115
B07JW9H4J105,B07JW9H4J105,B07JW9H4J105,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹349, 349 ,$349.00,₹999,999,$999.00,65%,4.2,"13,120",AEDMOT4JJAD7UCEFLEA76Y526CGQ,AEDMOT4JJAD7UCEFLEA76Y526CGQ,https://www.amazon.in/Wayona-Nylon-Braided-Charging-iPhones/dp/B07JNVF678/ref=sr_1_117?qid=1672909129&s=electronics&sr=1-117
B07JW9H4J106,B07JW9H4J106,B07JW9H4J106,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹399, 399 ,$399.00,₹999,999,$999.00,60%,4.3,"2,806",AH4BURHCF5UQFZR4VJQXBEQCTYVQ,AH4BURHCF5UQFZR4VJQXBEQCTYVQ,https://www.amazon.in/Wayona-Charging-Charger-Compatible-Samsung/dp/B09QGZFBPM/ref=sr_1_118?qid=1672909129&s=electronics&sr=1-118
B07JW9H4J107,B07JW9H4J107,B07JW9H4J107,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹449, 449 ,$449.00,"₹1,299",1299,"$1,299.00",65%,4.2,"24,269",AFCWL3MX7BP2ZUDD37MEAENZDQ2A,AFCWL3MX7BP2ZUDD37MEAENZDQ2A,https://www.amazon.in/Wayona-Braided-WN6LG1-Syncing-Charging/dp/B07JGDB5M1/ref=sr_1_119?qid=1672909129&s=electronics&sr=1-119
B07JW9H4J108,B07JW9H4J108,B07JW9H4J108,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹299, 299 ,$299.00,₹999,999,$999.00,70%,4.3,766,AFO7T5DJCA34LXNLPEMNTUPHBA3Q,AFO7T5DJCA34LXNLPEMNTUPHBA3Q,https://www.amazon.in/CROSSVOLT-Compatible-Charging-Supported-Devices/dp/B0981XSZJ7/ref=sr_1_120?qid=1672909129&s=electronics&sr=1-120
B07JW9H4J109,B07JW9H4J109,B07JW9H4J109,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions","₹37,999", 37999 ,"$37,999.00","₹65,000",65000,"$65,000.00",42%,4.3,"3,587",AELO5I776X3QUOQZ7AEEFC565CYA,AELO5I776X3QUOQZ7AEEFC565CYA,https://www.amazon.in/VU-inches-GloLED-Google-55GloLED/dp/B0B9XLX8VR/ref=sr_1_121?qid=1672909130&s=electronics&sr=1-121
B07JW9H4J110,B07JW9H4J110,B07JW9H4J110,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,₹99, 99 ,$99.00,₹800,800,$800.00,88%,3.9,"24,871",AFAQLRAKYASFXOQP7MS6SZK4STIQ,AFAQLRAKYASFXOQP7MS6SZK4STIQ,https://www.amazon.in/Solero-T241-Charging-480Mbps-Durable/dp/B08Y5KXR6Z/ref=sr_1_122?qid=1672909130&s=electronics&sr=1-122
B07JW9H4J111,B07JW9H4J111,B07JW9H4J111,"Electronics|HomeTheater,TV&Video|Televisions|StandardTelevisions","₹7,390", 7390 ,"$7,390.00","₹20,000",20000,"$20,000.00",63%,4.1,"2,581",AHGHFJXREBY4F2LI3M6SFLSWC75Q,AHGHFJXREBY4F2LI3M6SFLSWC75Q,https://www.amazon.in/Croma-Inches-Ready-CREL7369-Black/dp/B09F6VHQXB/ref=sr_1_123?qid=1672909130&s=electronics&sr=1-123
